registry_id,registry_status,source_basis,municipality_id,municipality_key,name_en,name_ar,name_raw_en_page,name_raw_ar_page,governorate_en,district_en,dglac_source_url_en,dglac_source_url_ar,dglac_detail_status,dglac_detail_fetched_at,dglac_detail_name,email,website,address_summary,latitude,longitude,has_coordinates,has_public_form,form_url,form_status,form_scope_assessment,official_website_status,official_social_status,municipal_app_status,complaint_form_status,news_trace_status,civic_tracker_status,public_forum_status,confirmed_source_urls,candidate_source_urls,candidate_source_families,extracted_contacts,complaint_or_service_workflow,service_scope,incident_or_resolution_signals,best_source_confidence,source_review_required,research_rank,research_tier,batch_id,batch_priority,priority_score,recommended_next_action,reason_codes,official_search_queries,social_search_queries,news_search_queries,event_count,event_ids,event_sectors,event_routing_entities,moim_2025_match_status,moim_2025_match_method,moim_2025_match_score,moim_2025_election_ids,moim_2025_municipality_name_ar,moim_2025_governorate_ar,moim_2025_district_ar,moim_2025_council_members,moim_2025_records_seen,moim_2025_source_pdf_ids,moim_2025_source_pdf_urls,moim_2025_extraction_confidence,data_quality_flags,completeness_score,last_registry_build_at,notes,townhall_lat,townhall_lon,townhall_osm_id,townhall_osm_type,townhall_name_ar,townhall_name_en,townhall_phone,townhall_website,townhall_email,townhall_match_method
MUN-DGLAC-63052,active_in_local_registry,dglac_official_directory,63052,حوبش,,حوبش,حوبش,حوبش,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,حوبش,,,,34.4974452,36.1188777,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,24,T2_official_channel_gap,,,93,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""حوبش"" municipality Lebanon official website | ""حوبش"" municipality complaint form | ""حوبش"" بلدية شكوى | ""حوبش"" بلدية الموقع الرسمي","site:facebook.com ""حوبش"" municipality | site:facebook.com ""حوبش"" بلدية | site:instagram.com ""حوبش"" municipality | site:x.com ""حوبش"" municipality","""حوبش"" municipality repair Lebanon | ""حوبش"" بلدية اصلاح | NNA ""حوبش"" municipality | ""حوبش"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_english_name|missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,50,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57846,active_in_local_registry,dglac_official_directory,57846,bedeas,Bedeas,بدياس,Bedeas,بدياس,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Bedeas,,,,33.3137996,35.3004272,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,657,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Bedeas"" municipality Lebanon official website | ""Bedeas"" municipality complaint form | ""بدياس"" بلدية شكوى | ""بدياس"" بلدية الموقع الرسمي","site:facebook.com ""Bedeas"" municipality | site:facebook.com ""بدياس"" بلدية | site:instagram.com ""Bedeas"" municipality | site:x.com ""Bedeas"" municipality","""Bedeas"" municipality repair Lebanon | ""بدياس"" بلدية اصلاح | NNA ""Bedeas"" municipality | ""Bedeas"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57531,active_in_local_registry,dglac_official_directory,57531,bourj_al_shamali,Bourj Al Shamali,برج الشمالي,Bourj Al Shamali,برج الشمالي,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Bourj Al Shamali,,,,33.2609705,35.2309239,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,660,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Bourj Al Shamali"" municipality Lebanon official website | ""Bourj Al Shamali"" municipality complaint form | ""برج الشمالي"" بلدية شكوى | ""برج الشمالي"" بلدية الموقع الرسمي","site:facebook.com ""Bourj Al Shamali"" municipality | site:facebook.com ""برج الشمالي"" بلدية | site:instagram.com ""Bourj Al Shamali"" municipality | site:x.com ""Bourj Al Shamali"" municipality","""Bourj Al Shamali"" municipality repair Lebanon | ""برج الشمالي"" بلدية اصلاح | NNA ""Bourj Al Shamali"" municipality | ""Bourj Al Shamali"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57783,active_in_local_registry,dglac_official_directory,57783,bourj_rahhal_and_ain_abou_abdallah,Bourj Rahhal and Ain Abou Abdallah,برج رحال وعين ابوعبدلله,Bourj Rahhal and Ain Abou Abdallah,برج رحال وعين ابوعبدلله,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Bourj Rahhal and Ain Abou Abdallah,,,,33.3109467,35.2798644,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,661,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Bourj Rahhal and Ain Abou Abdallah"" municipality Lebanon official website | ""Bourj Rahhal and Ain Abou Abdallah"" municipality complaint form | ""برج رحال وعين ابوعبدلله"" بلدية شكوى | ""برج رحال وعين ابوعبدلله"" بلدية الموقع الرسمي","site:facebook.com ""Bourj Rahhal and Ain Abou Abdallah"" municipality | site:facebook.com ""برج رحال وعين ابوعبدلله"" بلدية | site:instagram.com ""Bourj Rahhal and Ain Abou Abdallah"" municipality | site:x.com ""Bourj Rahhal and Ain Abou Abdallah"" municipality","""Bourj Rahhal and Ain Abou Abdallah"" municipality repair Lebanon | ""برج رحال وعين ابوعبدلله"" بلدية اصلاح | NNA ""Bourj Rahhal and Ain Abou Abdallah"" municipality | ""Bourj Rahhal and Ain Abou Abdallah"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57864,active_in_local_registry,dglac_official_directory,57864,deir_amess,Deir Amess,دير عامص,Deir Amess,دير عامص,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Deir Amess,,,,33.1933768,35.3424074,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,663,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Deir Amess"" municipality Lebanon official website | ""Deir Amess"" municipality complaint form | ""دير عامص"" بلدية شكوى | ""دير عامص"" بلدية الموقع الرسمي","site:facebook.com ""Deir Amess"" municipality | site:facebook.com ""دير عامص"" بلدية | site:instagram.com ""Deir Amess"" municipality | site:x.com ""Deir Amess"" municipality","""Deir Amess"" municipality repair Lebanon | ""دير عامص"" بلدية اصلاح | NNA ""Deir Amess"" municipality | ""Deir Amess"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57954,active_in_local_registry,dglac_official_directory,57954,deir_keifa,Deir Keifa,دير كيفا,Deir Keifa,دير كيفا,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Deir Keifa,,,,33.2532684,35.4006607,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,664,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Deir Keifa"" municipality Lebanon official website | ""Deir Keifa"" municipality complaint form | ""دير كيفا"" بلدية شكوى | ""دير كيفا"" بلدية الموقع الرسمي","site:facebook.com ""Deir Keifa"" municipality | site:facebook.com ""دير كيفا"" بلدية | site:instagram.com ""Deir Keifa"" municipality | site:x.com ""Deir Keifa"" municipality","""Deir Keifa"" municipality repair Lebanon | ""دير كيفا"" بلدية اصلاح | NNA ""Deir Keifa"" municipality | ""Deir Keifa"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57549,active_in_local_registry,dglac_official_directory,57549,deir_qanoun_en_nahr,Deir Qanoun En Nahr,دير قانون النهر,Deir Qanoun En Nahr,دير قانون النهر,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Deir Qanoun En Nahr,,,,33.3030848,35.3060550,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,665,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Deir Qanoun En Nahr"" municipality Lebanon official website | ""Deir Qanoun En Nahr"" municipality complaint form | ""دير قانون النهر"" بلدية شكوى | ""دير قانون النهر"" بلدية الموقع الرسمي","site:facebook.com ""Deir Qanoun En Nahr"" municipality | site:facebook.com ""دير قانون النهر"" بلدية | site:instagram.com ""Deir Qanoun En Nahr"" municipality | site:x.com ""Deir Qanoun En Nahr"" municipality","""Deir Qanoun En Nahr"" municipality repair Lebanon | ""دير قانون النهر"" بلدية اصلاح | NNA ""Deir Qanoun En Nahr"" municipality | ""Deir Qanoun En Nahr"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57810,active_in_local_registry,dglac_official_directory,57810,deir_qanoun_ras_al_ain,Deir Qanoun Ras Al Ain,دير قانون وراس العين,Deir Qanoun Ras Al Ain,دير قانون وراس العين,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Deir Qanoun Ras Al Ain,,,,33.2222248,35.2434238,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,666,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Deir Qanoun Ras Al Ain"" municipality Lebanon official website | ""Deir Qanoun Ras Al Ain"" municipality complaint form | ""دير قانون وراس العين"" بلدية شكوى | ""دير قانون وراس العين"" بلدية الموقع الرسمي","site:facebook.com ""Deir Qanoun Ras Al Ain"" municipality | site:facebook.com ""دير قانون وراس العين"" بلدية | site:instagram.com ""Deir Qanoun Ras Al Ain"" municipality | site:x.com ""Deir Qanoun Ras Al Ain"" municipality","""Deir Qanoun Ras Al Ain"" municipality repair Lebanon | ""دير قانون وراس العين"" بلدية اصلاح | NNA ""Deir Qanoun Ras Al Ain"" municipality | ""Deir Qanoun Ras Al Ain"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57927,active_in_local_registry,dglac_official_directory,57927,dirdghayya,Dirdghayya,دردغيا,Dirdghayya,دردغيا,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Dirdghayya,,,,33.2801891,35.3702877,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,668,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Dirdghayya"" municipality Lebanon official website | ""Dirdghayya"" municipality complaint form | ""دردغيا"" بلدية شكوى | ""دردغيا"" بلدية الموقع الرسمي","site:facebook.com ""Dirdghayya"" municipality | site:facebook.com ""دردغيا"" بلدية | site:instagram.com ""Dirdghayya"" municipality | site:x.com ""Dirdghayya"" municipality","""Dirdghayya"" municipality repair Lebanon | ""دردغيا"" بلدية اصلاح | NNA ""Dirdghayya"" municipality | ""Dirdghayya"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57702,active_in_local_registry,dglac_official_directory,57702,hinawiye,Hinawiye,حناويه,Hinawiye,حناويه,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Hinawiye,,,,33.2211654,35.2774569,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,673,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Hinawiye"" municipality Lebanon official website | ""Hinawiye"" municipality complaint form | ""حناويه"" بلدية شكوى | ""حناويه"" بلدية الموقع الرسمي","site:facebook.com ""Hinawiye"" municipality | site:facebook.com ""حناويه"" بلدية | site:instagram.com ""Hinawiye"" municipality | site:x.com ""Hinawiye"" municipality","""Hinawiye"" municipality repair Lebanon | ""حناويه"" بلدية اصلاح | NNA ""Hinawiye"" municipality | ""Hinawiye"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-58017,active_in_local_registry,dglac_official_directory,58017,jabal_albutm,Jabal Albutm,جبال البطم,Jabal Albutm,جبال البطم,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Jabal Albutm,,,,33.1665366,35.2993019,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,674,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Jabal Albutm"" municipality Lebanon official website | ""Jabal Albutm"" municipality complaint form | ""جبال البطم"" بلدية شكوى | ""جبال البطم"" بلدية الموقع الرسمي","site:facebook.com ""Jabal Albutm"" municipality | site:facebook.com ""جبال البطم"" بلدية | site:instagram.com ""Jabal Albutm"" municipality | site:x.com ""Jabal Albutm"" municipality","""Jabal Albutm"" municipality repair Lebanon | ""جبال البطم"" بلدية اصلاح | NNA ""Jabal Albutm"" municipality | ""Jabal Albutm"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-58044,active_in_local_registry,dglac_official_directory,58044,jannata,Jannata,جناتا,Jannata,جناتا,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Jannata,,,,33.2873779,35.3196055,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,675,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Jannata"" municipality Lebanon official website | ""Jannata"" municipality complaint form | ""جناتا"" بلدية شكوى | ""جناتا"" بلدية الموقع الرسمي","site:facebook.com ""Jannata"" municipality | site:facebook.com ""جناتا"" بلدية | site:instagram.com ""Jannata"" municipality | site:x.com ""Jannata"" municipality","""Jannata"" municipality repair Lebanon | ""جناتا"" بلدية اصلاح | NNA ""Jannata"" municipality | ""Jannata"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-57657,active_in_local_registry,dglac_official_directory,57657,maaroub,Maaroub,معروب,Maaroub,معروب,South,Sour,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Maaroub,,,,33.2843009,35.3467306,yes,yes,https://www.dglac.gov.lb/municipality-form,needs_review,generic_dglac_form_needs_municipality_binding_verification,not_found,unknown,unknown,needs_review,unknown,unknown,unknown,,,,,,,,,no,794,T3_form_present_needs_corroboration,,,70,verify_dglac_form_then_social_news_search,dglac_form_present_verify_workflow;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Maaroub"" municipality Lebanon official website | ""Maaroub"" municipality complaint form | ""معروب"" بلدية شكوى | ""معروب"" بلدية الموقع الرسمي","site:facebook.com ""Maaroub"" municipality | site:facebook.com ""معروب"" بلدية | site:instagram.com ""Maaroub"" municipality | site:x.com ""Maaroub"" municipality","""Maaroub"" municipality repair Lebanon | ""معروب"" بلدية اصلاح | NNA ""Maaroub"" municipality | ""Maaroub"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|generic_dglac_form_only|official_social_unknown|no_event_evidence,70,2026-05-29,Official DGLAC detail fetched. Generic DGLAC municipality-form link present; not a verified local portal.,,,,,,,,,,
