resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,water_entity_id,water_entity_name,branch_service_center_id,branch_service_center_name,branch_service_center_phone,branch_service_center_address,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
WER-51252,51252,MUN-DGLAC-51252,Dahr El-Mghara,ضهر المغارة,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51153,51153,MUN-DGLAC-51153,Dalhoun,دلهون,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51126,51126,MUN-DGLAC-51126,Daraya,داريا,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51333,51333,MUN-DGLAC-51333,Gharife,غريفة,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51099,51099,MUN-DGLAC-51099,Harat Jandal,حارة جندل,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51108,51108,MUN-DGLAC-51108,Hasrout,حصروت,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51054,51054,MUN-DGLAC-51054,Jbaa,جباع,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51072,51072,MUN-DGLAC-51072,Jdeideh El Chouf,جديدة الشوف,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51063,51063,MUN-DGLAC-51063,Jedra,جدرا,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51090,51090,MUN-DGLAC-51090,Jiyeh,الجية,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51081,51081,MUN-DGLAC-51081,Joun,جون,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51351,51351,MUN-DGLAC-51351,Ketermaya,كترمايا,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51504,51504,MUN-DGLAC-51504,Maasser El Chouf,معاصر الشوف,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51450,51450,MUN-DGLAC-51450,Mazboud,مزبود,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51468,51468,MUN-DGLAC-51468,Mazraat Ad-Dahr,مزرعة الضهر,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51459,51459,MUN-DGLAC-51459,Mazraat Ash-Shouf,مزرعة الشوف,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51513,51513,MUN-DGLAC-51513,Mghayriyeh,المغيرية,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51441,51441,MUN-DGLAC-51441,Mristi,مرستي,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51531,51531,MUN-DGLAC-51531,Niha,نيحا,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51198,51198,MUN-DGLAC-51198,Rmeileh,الرميلة,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51216,51216,MUN-DGLAC-51216,Sibline,سبلين,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51234,51234,MUN-DGLAC-51234,Smakiah,السمقانية,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-51549,51549,MUN-DGLAC-51549,Wardanieh,الوردانية,El Chouf,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-COAST-METN,Coast of Metn Department,,Borj Hammoud - St. Joseph Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-1cfa9be69c57,MUN-MOIM-2025-1cfa9be69c57,MUN-MOIM-2025-1cfa9be69c57,,مزرعة السياد,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-2725437d934c,MUN-MOIM-2025-2725437d934c,MUN-MOIM-2025-2725437d934c,,ح الت,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-2ba24cac6a06,MUN-MOIM-2025-2ba24cac6a06,MUN-MOIM-2025-2ba24cac6a06,,بشتليدا وفدار,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-36dd2b453284,MUN-MOIM-2025-36dd2b453284,MUN-MOIM-2025-36dd2b453284,,جدايل,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-3767b44af513,MUN-MOIM-2025-3767b44af513,MUN-MOIM-2025-3767b44af513,,قرطبون- بالط مستيتا,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-37dc597ac11a,MUN-MOIM-2025-37dc597ac11a,MUN-MOIM-2025-37dc597ac11a,,حجوال,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-444b0adf427f,MUN-MOIM-2025-444b0adf427f,MUN-MOIM-2025-444b0adf427f,,الغابات والرويس,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-48667a2f7f99,MUN-MOIM-2025-48667a2f7f99,MUN-MOIM-2025-48667a2f7f99,,مشان,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-5260d4aaed30,MUN-MOIM-2025-5260d4aaed30,MUN-MOIM-2025-5260d4aaed30,,غلبون,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-5bc4e958283e,MUN-MOIM-2025-5bc4e958283e,MUN-MOIM-2025-5bc4e958283e,,المجدل,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-5e0b9cea49c7,MUN-MOIM-2025-5e0b9cea49c7,MUN-MOIM-2025-5e0b9cea49c7,,الحصون,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-5f62d6b9e4ec,MUN-MOIM-2025-5f62d6b9e4ec,MUN-MOIM-2025-5f62d6b9e4ec,,حصرايل,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-8bc96fc7be04,MUN-MOIM-2025-8bc96fc7be04,MUN-MOIM-2025-8bc96fc7be04,,رأس اسطا,Jbeil,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-JBEIL,Jbeil Department,,Jbeil - Serail Jbeil,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
